Date,Time,0516-IBLC-02-0101,0403-CIRS-02-0203,0403-CIRS-02-0202,0516-IBLC-01-0182,0277-AERL-04-0403,0277-AERL-04-0403
16-01-07,0:00:00,1,0,2,0,6,16
16-01-07,0:05:00,1,0,2,0,5,16
16-01-07,0:10:00,0,0,3,0,5,5
16-01-07,0:15:00,0,0,2,0,5,3
16-01-07,0:20:00,0,0,1,0,6,2
16-01-07,0:25:00,0,0,2,0,5,4
16-01-07,0:30:00,0,1,2,0,5,4
16-01-07,0:35:00,0,0,2,0,4,4
16-01-07,0:40:00,0,0,1,0,4,4
16-01-07,0:45:00,0,0,1,0,4,5
16-01-07,0:50:00,0,0,1,0,4,6
16-01-07,0:55:00,0,0,1,0,2,5
16-01-07,1:00:00,0,0,2,0,2,5
16-01-07,1:05:00,0,0,2,0,1,4
16-01-07,1:10:00,0,0,1,0,2,4
16-01-07,1:15:00,0,0,1,0,2,2
16-01-07,1:20:00,0,0,1,1,1,3
16-01-07,1:25:00,0,0,1,1,0,4
16-01-07,1:30:00,0,0,1,0,0,4
16-01-07,1:35:00,0,0,1,0,0,4
16-01-07,1:40:00,0,0,1,1,0,4
16-01-07,1:45:00,0,0,1,0,0,4
16-01-07,1:50:00,0,0,1,0,0,4
16-01-07,1:55:00,0,0,1,0,0,4
16-01-07,2:00:00,0,0,0,0,0,4
16-01-07,2:05:00,0,0,0,0,0,4
16-01-07,2:10:00,0,0,0,0,0,4
16-01-07,2:15:00,0,0,0,0,0,3
16-01-07,2:20:00,0,0,0,0,0,3
16-01-07,2:25:00,0,0,0,0,0,4
16-01-07,2:30:00,0,0,0,0,0,4
16-01-07,2:35:00,0,1,0,0,0,4
16-01-07,2:40:00,0,0,0,0,0,4
16-01-07,2:45:00,0,0,0,0,0,4
16-01-07,2:50:00,0,0,0,0,0,6
16-01-07,2:55:00,0,0,0,0,0,6
16-01-07,3:00:00,0,0,0,0,0,6
16-01-07,3:05:00,0,0,0,0,0,5
16-01-07,3:10:00,0,0,1,0,0,5
16-01-07,3:15:00,0,0,1,0,0,5
16-01-07,3:20:00,0,0,1,0,1,4
16-01-07,3:25:00,0,0,0,0,1,4
16-01-07,3:30:00,0,0,0,0,0,4
16-01-07,3:35:00,0,0,0,0,1,4
16-01-07,3:40:00,0,0,0,0,1,4
16-01-07,3:45:00,0,0,0,0,1,5
16-01-07,3:50:00,0,0,0,0,1,5
16-01-07,3:55:00,0,0,0,0,0,5
16-01-07,4:00:00,0,0,0,0,1,5
16-01-07,4:05:00,0,0,0,0,0,5
16-01-07,4:10:00,0,0,0,0,1,5
16-01-07,4:15:00,0,0,0,0,0,3
16-01-07,4:20:00,0,0,0,0,0,2
16-01-07,4:25:00,0,0,0,0,0,3
16-01-07,4:30:00,1,0,0,1,0,4
16-01-07,4:35:00,0,0,0,0,0,6
16-01-07,4:40:00,0,0,0,0,0,6
16-01-07,4:45:00,0,0,0,0,1,5
16-01-07,4:50:00,0,0,0,0,0,5
16-01-07,4:55:00,0,0,0,0,0,5
16-01-07,5:00:00,0,0,0,0,0,5
16-01-07,5:05:00,0,0,0,0,0,5
16-01-07,5:10:00,0,0,0,0,0,6
16-01-07,5:15:00,0,0,0,0,0,2
16-01-07,5:20:00,0,0,0,0,0,2
16-01-07,5:25:00,0,0,0,0,0,4
16-01-07,5:30:00,0,0,0,0,0,4
16-01-07,5:35:00,0,0,0,0,0,4
16-01-07,5:40:00,0,0,0,0,0,5
16-01-07,5:45:00,0,0,0,0,0,4
16-01-07,5:50:00,0,1,0,0,0,4
16-01-07,5:55:00,0,0,0,0,0,5
16-01-07,6:00:00,0,0,0,0,0,4
16-01-07,6:05:00,0,0,0,0,0,4
16-01-07,6:10:00,0,1,0,0,0,4
16-01-07,6:15:00,0,0,0,0,0,2
16-01-07,6:20:00,0,0,0,0,0,2
16-01-07,6:25:00,0,0,0,0,0,2
16-01-07,6:30:00,0,0,0,1,0,2
16-01-07,6:35:00,0,0,1,1,0,3
16-01-07,6:40:00,0,0,2,1,0,4
16-01-07,6:45:00,0,0,2,1,1,5
16-01-07,6:50:00,0,0,0,1,0,4
16-01-07,6:55:00,0,0,0,1,0,7
16-01-07,7:00:00,0,0,0,1,0,7
16-01-07,7:05:00,0,1,1,3,0,6
16-01-07,7:10:00,0,0,2,3,0,5
16-01-07,7:15:00,0,0,2,3,1,2
16-01-07,7:20:00,0,0,1,3,0,2
16-01-07,7:25:00,0,0,2,5,0,1
16-01-07,7:30:00,0,3,4,5,0,4
16-01-07,7:35:00,1,0,2,5,1,4
16-01-07,7:40:00,0,0,7,9,3,6
16-01-07,7:45:00,0,1,4,27,6,9
16-01-07,7:50:00,0,2,8,53,1,8
16-01-07,7:55:00,1,1,9,84,4,8
16-01-07,8:00:00,0,1,8,127,9,8
16-01-07,8:05:00,0,3,5,160,13,7
16-01-07,8:10:00,0,5,3,162,9,7
16-01-07,8:15:00,4,7,3,168,12,8
16-01-07,8:20:00,4,7,3,173,13,7
16-01-07,8:25:00,5,1,7,166,6,6
16-01-07,8:30:00,6,4,9,168,11,8
16-01-07,8:35:00,5,3,5,168,9,8
16-01-07,8:40:00,9,2,2,173,11,7
16-01-07,8:45:00,5,5,4,167,17,9
16-01-07,8:50:00,1,4,8,162,24,10
16-01-07,8:55:00,5,5,8,72,31,15
16-01-07,9:00:00,7,7,6,44,32,18
16-01-07,9:05:00,6,8,4,30,34,17
16-01-07,9:10:00,9,3,7,24,34,17
16-01-07,9:15:00,8,3,10,19,32,18
16-01-07,9:20:00,7,9,12,18,29,22
16-01-07,9:25:00,11,14,14,39,40,23
16-01-07,9:30:00,5,13,6,67,42,25
16-01-07,9:35:00,3,8,3,90,46,29
16-01-07,9:40:00,4,7,7,100,52,29
16-01-07,9:45:00,7,11,8,100,55,26
16-01-07,9:50:00,7,11,9,97,57,29
16-01-07,9:55:00,7,11,5,99,54,31
16-01-07,10:00:00,11,8,6,100,60,29
16-01-07,10:05:00,13,8,4,103,64,29
16-01-07,10:10:00,15,6,4,103,63,27
16-01-07,10:15:00,12,4,3,96,71,27
16-01-07,10:20:00,11,5,4,97,77,26
16-01-07,10:25:00,11,11,3,107,74,29
16-01-07,10:30:00,9,7,5,111,80,31
16-01-07,10:35:00,6,7,6,114,77,42
16-01-07,10:40:00,8,5,6,111,87,41
16-01-07,10:45:00,5,10,9,106,97,41
16-01-07,10:50:00,7,11,10,57,85,41
16-01-07,10:55:00,4,22,8,114,106,48
16-01-07,11:00:00,5,10,11,150,128,48
16-01-07,11:05:00,6,9,3,172,129,45
16-01-07,11:10:00,4,17,6,165,136,33
16-01-07,11:15:00,9,20,5,173,133,44
16-01-07,11:20:00,9,11,9,170,134,48
16-01-07,11:25:00,10,7,5,170,132,46
16-01-07,11:30:00,10,7,8,166,127,42
16-01-07,11:35:00,12,5,4,162,135,51
16-01-07,11:40:00,8,9,9,165,130,51
16-01-07,11:45:00,7,7,12,165,132,52
16-01-07,11:50:00,10,6,10,160,122,50
16-01-07,11:55:00,8,13,9,71,130,59
16-01-07,12:00:00,5,8,11,47,121,47
16-01-07,12:05:00,8,6,6,39,125,58
16-01-07,12:10:00,6,4,15,23,120,61
16-01-07,12:15:00,10,9,11,19,110,59
16-01-07,12:20:00,11,8,7,16,102,49
16-01-07,12:25:00,13,11,20,15,120,47
16-01-07,12:30:00,8,5,16,15,113,50
16-01-07,12:35:00,5,8,19,15,113,56
16-01-07,12:40:00,3,11,16,12,116,54
16-01-07,12:45:00,3,11,12,15,107,48
16-01-07,12:50:00,11,9,14,21,101,43
16-01-07,12:55:00,9,10,14,27,94,46
16-01-07,13:00:00,4,4,9,26,89,43
16-01-07,13:05:00,6,1,9,34,96,33
16-01-07,13:10:00,6,4,10,33,94,34
16-01-07,13:15:00,6,2,10,31,103,36
16-01-07,13:20:00,10,7,7,33,87,32
16-01-07,13:25:00,16,6,8,36,93,40
16-01-07,13:30:00,9,3,13,37,102,43
16-01-07,13:35:00,12,6,12,27,103,36
16-01-07,13:40:00,14,12,11,19,97,42
16-01-07,13:45:00,12,3,12,16,98,50
16-01-07,13:50:00,7,11,8,16,83,39
16-01-07,13:55:00,8,15,14,77,110,39
16-01-07,14:00:00,6,11,13,115,109,39
16-01-07,14:05:00,5,16,8,115,107,35
16-01-07,14:10:00,5,12,17,114,103,36
16-01-07,14:15:00,6,13,14,121,111,38
16-01-07,14:20:00,4,6,6,127,105,40
16-01-07,14:25:00,2,10,9,135,98,37
16-01-07,14:30:00,2,9,9,129,105,39
16-01-07,14:35:00,5,8,8,130,108,39
16-01-07,14:40:00,3,10,10,133,103,39
16-01-07,14:45:00,4,12,10,135,105,43
16-01-07,14:50:00,5,13,5,138,108,36
16-01-07,14:55:00,4,7,11,138,99,42
16-01-07,15:00:00,5,7,11,133,109,41
16-01-07,15:05:00,2,9,13,126,110,36
16-01-07,15:10:00,3,8,10,124,107,33
16-01-07,15:15:00,4,9,6,127,107,38
16-01-07,15:20:00,2,11,13,98,124,38
16-01-07,15:25:00,5,12,12,40,105,39
16-01-07,15:30:00,4,13,15,42,94,43
16-01-07,15:35:00,2,13,12,44,79,38
16-01-07,15:40:00,2,7,11,40,69,35
16-01-07,15:45:00,4,9,18,45,68,36
16-01-07,15:50:00,3,7,22,41,60,38
16-01-07,15:55:00,4,9,19,39,47,41
16-01-07,16:00:00,4,5,20,39,37,34
16-01-07,16:05:00,5,8,15,38,38,37
16-01-07,16:10:00,4,6,11,36,40,34
16-01-07,16:15:00,4,3,10,36,41,36
16-01-07,16:20:00,5,5,14,35,41,34
16-01-07,16:25:00,2,5,16,36,36,34
16-01-07,16:30:00,1,3,21,35,38,35
16-01-07,16:35:00,2,3,21,33,40,33
16-01-07,16:40:00,2,6,20,37,36,35
16-01-07,16:45:00,2,14,26,33,37,35
16-01-07,16:50:00,1,7,19,32,37,37
16-01-07,16:55:00,3,12,22,20,35,31
16-01-07,17:00:00,3,14,27,21,43,22
16-01-07,17:05:00,1,11,28,21,35,24
16-01-07,17:10:00,1,10,23,15,32,24
16-01-07,17:15:00,0,9,21,13,37,24
16-01-07,17:20:00,1,4,21,13,34,18
16-01-07,17:25:00,1,3,22,12,34,18
16-01-07,17:30:00,1,4,20,9,35,15
16-01-07,17:35:00,0,3,19,7,34,15
16-01-07,17:40:00,0,2,21,5,31,15
16-01-07,17:45:00,0,5,17,4,36,19
16-01-07,17:50:00,0,3,18,2,54,20
16-01-07,17:55:00,0,4,19,1,69,21
16-01-07,18:00:00,0,3,17,2,68,18
16-01-07,18:05:00,0,2,18,3,66,23
16-01-07,18:10:00,0,4,20,3,66,19
16-01-07,18:15:00,0,6,19,3,54,17
16-01-07,18:20:00,0,12,16,2,64,17
16-01-07,18:25:00,1,17,15,1,59,22
16-01-07,18:30:00,1,7,11,2,57,21
16-01-07,18:35:00,1,7,17,1,58,17
16-01-07,18:40:00,1,7,13,2,50,19
16-01-07,18:45:00,0,7,14,3,47,17
16-01-07,18:50:00,0,9,12,2,53,15
16-01-07,18:55:00,0,9,15,2,52,11
16-01-07,19:00:00,0,10,14,2,55,14
16-01-07,19:05:00,1,5,13,1,60,16
16-01-07,19:10:00,0,1,12,1,61,13
16-01-07,19:15:00,0,1,11,1,61,9
16-01-07,19:20:00,0,4,11,1,61,11
16-01-07,19:25:00,0,2,8,1,60,10
16-01-07,19:30:00,0,1,8,1,61,9
16-01-07,19:35:00,0,3,9,1,54,16
16-01-07,19:40:00,0,2,10,1,53,16
16-01-07,19:45:00,0,1,14,1,60,15
16-01-07,19:50:00,1,1,12,2,62,15
16-01-07,19:55:00,1,3,12,1,51,16
16-01-07,20:00:00,0,1,12,0,49,16
16-01-07,20:05:00,0,3,8,1,41,14
16-01-07,20:10:00,1,0,7,1,32,11
16-01-07,20:15:00,1,0,7,1,34,8
16-01-07,20:20:00,0,0,3,1,29,7
16-01-07,20:25:00,0,0,6,1,28,6
16-01-07,20:30:00,0,0,7,2,32,5
16-01-07,20:35:00,0,0,4,1,28,7
16-01-07,20:40:00,0,1,7,1,27,7
16-01-07,20:45:00,0,1,7,1,31,7
16-01-07,20:50:00,0,0,7,1,26,8
16-01-07,20:55:00,0,1,8,1,22,6
16-01-07,21:00:00,0,0,10,1,22,7
16-01-07,21:05:00,0,2,5,1,19,8
16-01-07,21:10:00,0,5,10,1,21,7
16-01-07,21:15:00,0,1,12,0,22,6
16-01-07,21:20:00,1,0,10,0,21,7
16-01-07,21:25:00,0,1,11,0,18,7
16-01-07,21:30:00,1,0,6,0,17,6
16-01-07,21:35:00,0,0,6,0,17,8
16-01-07,21:40:00,0,1,6,0,16,7
16-01-07,21:45:00,0,0,6,0,16,7
16-01-07,21:50:00,0,0,4,0,17,7
16-01-07,21:55:00,0,1,5,1,15,7
16-01-07,22:00:00,0,0,3,1,11,7
16-01-07,22:05:00,0,0,5,1,9,8
16-01-07,22:10:00,0,1,5,1,9,6
16-01-07,22:15:00,0,0,6,1,11,6
16-01-07,22:20:00,1,1,5,1,9,6
16-01-07,22:25:00,1,0,5,1,8,5
16-01-07,22:30:00,1,0,6,1,7,4
16-01-07,22:35:00,1,0,3,1,9,5
16-01-07,22:40:00,1,0,3,1,10,6
16-01-07,22:45:00,1,1,4,1,8,6
16-01-07,22:50:00,1,2,2,1,7,6
16-01-07,22:55:00,1,0,3,1,9,6
16-01-07,23:00:00,1,0,2,1,6,7
16-01-07,23:05:00,1,0,2,1,7,7
16-01-07,23:10:00,1,0,2,1,5,6
16-01-07,23:15:00,1,0,3,1,6,5
16-01-07,23:20:00,1,0,2,0,5,5
16-01-07,23:25:00,1,0,2,0,6,5
16-01-07,23:30:00,1,0,2,0,5,3
16-01-07,23:35:00,1,0,2,0,1,5
16-01-07,23:40:00,1,0,2,0,1,5
16-01-07,23:45:00,1,0,2,0,2,5
16-01-07,23:50:00,1,1,2,0,2,5
16-01-07,23:55:00,1,0,3,0,2,5
16-01-08,0:00:00,2,0,2,0,1,20
16-01-08,0:05:00,1,0,1,0,0,5
16-01-08,0:10:00,1,0,1,1,1,5
16-01-08,0:15:00,1,0,1,2,0,4
16-01-08,0:20:00,1,0,1,1,0,5
16-01-08,0:25:00,1,1,1,1,0,5
16-01-08,0:30:00,1,0,1,2,0,2
16-01-08,0:35:00,1,0,1,1,0,2
16-01-08,0:40:00,1,0,1,1,1,3
16-01-08,0:45:00,1,1,1,0,0,2
16-01-08,0:50:00,1,2,2,0,0,3
16-01-08,0:55:00,1,1,2,0,0,5
16-01-08,1:00:00,1,1,2,0,1,5
16-01-08,1:05:00,1,1,2,0,0,5
16-01-08,1:10:00,1,0,2,0,0,5
16-01-08,1:15:00,1,0,2,0,0,5
16-01-08,1:20:00,1,0,2,0,0,4
16-01-08,1:25:00,1,0,2,0,0,3
16-01-08,1:30:00,1,0,2,0,0,3
16-01-08,1:35:00,1,0,2,0,0,2
16-01-08,1:40:00,1,0,2,0,0,3
16-01-08,1:45:00,1,0,2,0,0,4
16-01-08,1:50:00,1,0,2,0,0,4
16-01-08,1:55:00,1,0,1,0,0,4
16-01-08,2:00:00,0,0,1,0,0,4
16-01-08,2:05:00,0,0,1,0,0,4
16-01-08,2:10:00,0,0,1,0,0,4
16-01-08,2:15:00,0,0,1,0,0,4
16-01-08,2:20:00,0,0,1,0,0,4
16-01-08,2:25:00,0,0,1,0,0,4
16-01-08,2:30:00,0,0,1,0,0,5
16-01-08,2:35:00,0,0,1,0,0,4
16-01-08,2:40:00,0,0,1,0,1,5
16-01-08,2:45:00,0,0,1,0,0,5
16-01-08,2:50:00,0,0,1,0,1,6
16-01-08,2:55:00,0,0,0,0,0,5
16-01-08,3:00:00,0,0,0,0,0,6
16-01-08,3:05:00,0,0,0,0,0,5
16-01-08,3:10:00,0,0,0,0,0,5
16-01-08,3:15:00,0,0,0,0,0,4
16-01-08,3:20:00,0,0,0,0,1,4
16-01-08,3:25:00,0,0,0,0,0,4
16-01-08,3:30:00,0,0,0,0,0,4
16-01-08,3:35:00,0,0,0,0,0,4
16-01-08,3:40:00,0,0,0,0,0,4
16-01-08,3:45:00,0,0,0,0,0,4
16-01-08,3:50:00,0,0,0,0,0,5
16-01-08,3:55:00,0,0,0,0,0,5
16-01-08,4:00:00,0,0,0,0,0,5
16-01-08,4:05:00,0,0,0,0,0,5
16-01-08,4:10:00,0,0,0,0,0,5
16-01-08,4:15:00,0,0,0,0,0,4
16-01-08,4:20:00,0,0,0,0,0,4
16-01-08,4:25:00,0,0,0,0,0,4
16-01-08,4:30:00,0,0,0,0,0,3
16-01-08,4:35:00,0,0,0,0,2,5
16-01-08,4:40:00,0,0,0,0,1,4
16-01-08,4:45:00,0,0,0,0,1,5
16-01-08,4:50:00,0,0,0,0,1,5
16-01-08,4:55:00,0,0,0,0,0,5
16-01-08,5:00:00,0,0,0,0,0,5
16-01-08,5:05:00,0,0,0,0,0,5
16-01-08,5:10:00,0,0,0,0,0,5
16-01-08,5:15:00,0,0,0,0,0,4
16-01-08,5:20:00,0,0,0,0,0,4
16-01-08,5:25:00,0,0,0,0,0,4
16-01-08,5:30:00,0,0,0,0,0,4
16-01-08,5:35:00,0,0,0,0,0,3
16-01-08,5:40:00,0,0,0,0,0,4
16-01-08,5:45:00,0,0,0,0,0,5
16-01-08,5:50:00,0,0,0,0,0,5
16-01-08,5:55:00,0,0,1,0,0,4
16-01-08,6:00:00,0,0,0,0,0,5
16-01-08,6:05:00,0,0,0,0,0,5
16-01-08,6:10:00,0,0,0,0,0,5
16-01-08,6:15:00,0,0,0,0,1,4
16-01-08,6:20:00,0,0,0,0,0,4
16-01-08,6:25:00,0,0,0,1,0,5
16-01-08,6:30:00,0,0,1,1,0,4
16-01-08,6:35:00,0,0,0,0,0,3
16-01-08,6:40:00,0,0,0,0,0,4
16-01-08,6:45:00,0,0,1,0,0,4
16-01-08,6:50:00,0,0,0,0,0,5
16-01-08,6:55:00,0,0,1,0,0,5
16-01-08,7:00:00,0,0,0,1,0,5
16-01-08,7:05:00,0,0,1,1,0,5
16-01-08,7:10:00,0,0,0,1,0,5
16-01-08,7:15:00,0,0,0,1,1,4
16-01-08,7:20:00,0,0,0,0,1,5
16-01-08,7:25:00,0,0,1,0,2,6
16-01-08,7:30:00,0,3,2,0,0,6
16-01-08,7:35:00,0,2,0,1,2,5
16-01-08,7:40:00,1,2,3,0,3,6
16-01-08,7:45:00,0,2,4,1,2,7
16-01-08,7:50:00,0,5,3,4,2,6
16-01-08,7:55:00,0,2,2,3,1,7
16-01-08,8:00:00,0,3,3,3,3,7
16-01-08,8:05:00,0,6,5,2,4,8
16-01-08,8:10:00,0,5,7,3,3,8
16-01-08,8:15:00,3,9,6,3,2,9
16-01-08,8:20:00,4,7,9,2,7,9
16-01-08,8:25:00,2,9,8,3,12,17
16-01-08,8:30:00,4,9,6,6,10,15
16-01-08,8:35:00,8,8,14,6,7,15
16-01-08,8:40:00,7,9,9,6,5,11
16-01-08,8:45:00,5,9,11,11,11,11
16-01-08,8:50:00,6,5,9,26,16,10
16-01-08,8:55:00,6,6,15,53,27,13
16-01-08,9:00:00,8,9,19,96,29,15
16-01-08,9:05:00,9,5,13,111,31,18
16-01-08,9:10:00,5,3,10,112,35,16
16-01-08,9:15:00,10,7,8,111,34,17
16-01-08,9:20:00,9,7,12,109,25,19
16-01-08,9:25:00,12,3,10,112,29,20
16-01-08,9:30:00,9,5,9,114,37,20
16-01-08,9:35:00,7,3,10,113,47,25
16-01-08,9:40:00,8,6,10,115,49,23
16-01-08,9:45:00,2,3,13,120,49,23
16-01-08,9:50:00,3,8,9,98,48,31
16-01-08,9:55:00,8,13,9,109,59,26
16-01-08,10:00:00,8,11,8,111,72,31
16-01-08,10:05:00,14,9,9,104,73,29
16-01-08,10:10:00,11,9,14,108,75,29
16-01-08,10:15:00,11,7,11,107,72,29
16-01-08,10:20:00,12,5,11,99,83,28
16-01-08,10:25:00,9,9,8,96,83,24
16-01-08,10:30:00,7,6,13,102,77,36
16-01-08,10:35:00,9,3,9,99,83,36
16-01-08,10:40:00,6,4,8,100,100,33
16-01-08,10:45:00,4,5,9,108,95,31
16-01-08,10:50:00,3,9,13,105,102,38
16-01-08,10:55:00,9,24,11,27,101,38
16-01-08,11:00:00,7,8,8,25,110,37
16-01-08,11:05:00,4,6,9,20,118,39
16-01-08,11:10:00,7,7,7,18,125,43
16-01-08,11:15:00,10,8,7,20,120,42
16-01-08,11:20:00,11,8,9,15,113,46
16-01-08,11:25:00,15,6,2,14,114,48
16-01-08,11:30:00,13,10,5,14,122,43
16-01-08,11:35:00,14,11,10,14,119,44
16-01-08,11:40:00,16,5,6,14,116,48
16-01-08,11:45:00,12,10,11,12,119,47
16-01-08,11:50:00,3,14,13,35,78,32
16-01-08,11:55:00,3,14,12,65,67,38
16-01-08,12:00:00,7,12,16,86,64,39
16-01-08,12:05:00,4,16,9,92,65,40
16-01-08,12:10:00,4,4,11,99,65,41
16-01-08,12:15:00,7,4,15,96,73,41
16-01-08,12:20:00,4,7,19,87,61,43
16-01-08,12:25:00,8,7,13,90,66,52
16-01-08,12:30:00,10,4,14,92,75,49
16-01-08,12:35:00,7,4,14,90,78,48
16-01-08,12:40:00,10,11,15,92,79,47
16-01-08,12:45:00,14,12,18,91,81,51
16-01-08,12:50:00,10,20,26,33,97,48
16-01-08,12:55:00,7,11,18,35,96,43
16-01-08,13:00:00,5,5,23,24,93,40
16-01-08,13:05:00,3,5,15,15,94,40
16-01-08,13:10:00,8,3,19,15,97,31
16-01-08,13:15:00,10,4,20,12,102,36
16-01-08,13:20:00,20,10,19,7,89,41
16-01-08,13:25:00,13,11,14,6,84,46
16-01-08,13:30:00,7,4,18,7,84,42
16-01-08,13:35:00,4,6,18,7,89,36
16-01-08,13:40:00,7,4,20,7,91,37
16-01-08,13:45:00,8,4,22,8,94,38
16-01-08,13:50:00,11,18,21,7,103,52
16-01-08,13:55:00,9,15,22,7,86,44
16-01-08,14:00:00,8,10,28,7,105,48
16-01-08,14:05:00,9,9,20,7,107,48
16-01-08,14:10:00,7,5,19,8,108,45
16-01-08,14:15:00,8,9,20,7,102,46
16-01-08,14:20:00,9,4,19,8,112,42
16-01-08,14:25:00,8,5,13,7,103,48
16-01-08,14:30:00,8,6,19,5,104,43
16-01-08,14:35:00,6,2,18,8,93,47
16-01-08,14:40:00,7,4,17,6,100,44
16-01-08,14:45:00,11,9,19,10,86,39
16-01-08,14:50:00,11,11,25,8,54,42
16-01-08,14:55:00,12,15,21,9,50,36
16-01-08,15:00:00,7,13,31,7,35,41
16-01-08,15:05:00,9,6,28,5,34,32
16-01-08,15:10:00,7,7,26,4,34,33
16-01-08,15:15:00,11,8,21,9,30,34
16-01-08,15:20:00,11,7,21,10,31,32
16-01-08,15:25:00,9,6,20,10,30,32
16-01-08,15:30:00,7,3,7,2,4,8
16-01-08,15:35:00,13,4,7,5,9,14
16-01-08,15:40:00,16,4,11,4,12,18
16-01-08,15:45:00,14,5,12,5,26,22
16-01-08,15:50:00,17,11,15,6,27,26
16-01-08,15:55:00,15,11,15,5,37,20
16-01-08,16:00:00,14,10,19,2,36,27
16-01-08,16:05:00,10,6,18,4,32,24
16-01-08,16:10:00,18,15,27,3,32,29
16-01-08,16:15:00,21,11,21,3,36,30
16-01-08,16:20:00,18,10,24,3,35,26
16-01-08,16:25:00,18,8,24,3,36,26
16-01-08,16:30:00,13,8,24,4,35,25
16-01-08,16:35:00,14,6,29,3,33,25
16-01-08,16:40:00,18,5,28,4,36,20
16-01-08,16:45:00,22,5,30,4,25,17
16-01-08,16:50:00,20,11,33,7,30,17
16-01-08,16:55:00,19,8,38,8,33,18
16-01-08,17:00:00,26,11,39,10,29,24
16-01-08,17:05:00,20,6,35,10,37,25
16-01-08,17:10:00,14,6,37,9,38,17
16-01-08,17:15:00,12,5,32,9,31,18
16-01-08,17:20:00,1,5,24,8,30,18
16-01-08,17:25:00,1,3,23,8,35,13
16-01-08,17:30:00,2,3,20,6,34,12
16-01-08,17:35:00,1,2,27,5,30,9
16-01-08,17:40:00,1,2,22,5,23,7
16-01-08,17:45:00,1,3,20,6,27,5
16-01-08,17:50:00,0,5,21,5,28,12
16-01-08,17:55:00,0,3,24,5,24,9
16-01-08,18:00:00,0,2,26,6,24,11
16-01-08,18:05:00,0,1,28,5,27,12
16-01-08,18:10:00,0,2,20,6,24,11
16-01-08,18:15:00,2,3,18,6,27,8
16-01-08,18:20:00,0,1,19,6,25,10
16-01-08,18:25:00,0,2,17,7,23,9
16-01-08,18:30:00,0,2,17,6,23,8
16-01-08,18:35:00,0,1,16,4,24,7
16-01-08,18:40:00,0,1,19,3,23,6
16-01-08,18:45:00,0,3,18,2,23,7
16-01-08,18:50:00,0,1,19,1,18,7
16-01-08,18:55:00,0,2,23,0,21,8
16-01-08,19:00:00,1,2,19,0,23,9
16-01-08,19:05:00,1,2,17,0,18,11
16-01-08,19:10:00,1,2,11,0,18,11
16-01-08,19:15:00,0,1,10,0,14,11
16-01-08,19:20:00,0,1,12,0,14,9
16-01-08,19:25:00,0,1,24,1,15,9
16-01-08,19:30:00,0,2,26,0,20,8
16-01-08,19:35:00,0,2,6,1,20,7
16-01-08,19:40:00,0,3,9,0,20,8
16-01-08,19:45:00,1,1,6,0,19,8
16-01-08,19:50:00,0,1,7,2,15,9
16-01-08,19:55:00,0,2,12,1,18,9
16-01-08,20:00:00,0,1,11,0,19,8
16-01-08,20:05:00,1,3,9,1,18,9
16-01-08,20:10:00,1,1,8,0,11,11
16-01-08,20:15:00,0,1,8,0,12,12
16-01-08,20:20:00,0,1,14,1,13,11
16-01-08,20:25:00,0,1,12,0,12,9
16-01-08,20:30:00,0,1,15,1,13,10
16-01-08,20:35:00,0,1,9,0,14,8
16-01-08,20:40:00,0,1,4,0,12,7
16-01-08,20:45:00,0,0,5,0,12,9
16-01-08,20:50:00,1,0,6,0,10,9
16-01-08,20:55:00,1,0,5,0,10,10
16-01-08,21:00:00,0,2,4,1,13,9
16-01-08,21:05:00,0,1,6,1,14,8
16-01-08,21:10:00,0,0,5,2,14,8
16-01-08,21:15:00,0,0,4,1,15,8
16-01-08,21:20:00,0,0,3,0,13,8
16-01-08,21:25:00,0,0,4,0,11,9
16-01-08,21:30:00,0,0,4,0,9,9
16-01-08,21:35:00,0,0,3,0,9,6
16-01-08,21:40:00,0,0,5,0,10,7
16-01-08,21:45:00,0,0,3,0,9,7
16-01-08,21:50:00,0,0,3,0,10,7
16-01-08,21:55:00,0,0,6,0,11,7
16-01-08,22:00:00,0,0,8,0,9,5
16-01-08,22:05:00,0,0,2,0,8,5
16-01-08,22:10:00,0,2,6,0,6,7
16-01-08,22:15:00,0,4,6,0,6,6
16-01-08,22:20:00,0,0,7,0,7,6
16-01-08,22:25:00,0,1,6,0,8,5
16-01-08,22:30:00,0,0,4,0,6,5
16-01-08,22:35:00,0,0,5,0,5,7
16-01-08,22:40:00,0,0,3,0,5,5
16-01-08,22:45:00,0,0,3,0,6,4
16-01-08,22:50:00,0,0,1,0,9,4
16-01-08,22:55:00,0,0,1,0,6,5
16-01-08,23:00:00,0,0,3,0,5,4
16-01-08,23:05:00,0,0,1,0,4,4
16-01-08,23:10:00,0,0,5,0,4,5
16-01-08,23:15:00,0,0,6,0,4,5
16-01-08,23:20:00,0,0,2,0,4,5
16-01-08,23:25:00,0,0,2,0,4,5
16-01-08,23:30:00,0,0,4,0,5,5
16-01-08,23:35:00,0,0,1,0,4,3
16-01-08,23:40:00,0,0,1,0,4,4
16-01-08,23:45:00,0,0,1,0,4,4
16-01-08,23:50:00,0,0,1,0,4,5
16-01-08,23:55:00,1,0,1,0,4,5
16-01-09,0:00:00,0,0,1,0,4,18
16-01-09,0:05:00,0,0,3,0,3,10
16-01-09,0:10:00,0,0,2,0,1,6
